# per-record wind-aligned cone mask, bin/mask_cone.py, k=8 y_min=90 m
# asym = 1 - z_m/z_i with z_m = 30.0 m; removed_* are fractions of sum|f| over the raw raster
run_id	split	wdir_deg	zi_m	sigma_v	asym	integral_raw	integral_cone	err_raw	err_cone	removed_abs	removed_upwind	removed_near	negfrac_raw	negfrac_cone	kljun_removed	array_share
case_2023083021	train	338.5	986	1.1962	0.9696	1.6018	1.4791	+0.6322	+0.5095	0.10263	0.01048	0.00000	0.03012	0.01648	0.0000000	0.42395
case_2023083119	train	140.2	1144	1.3900	0.9738	1.0493	1.0071	+0.0755	+0.0333	0.14160	0.05269	0.00000	0.10776	0.06142	0.0000000	0.02719
case_2023090121	train	197.8	1089	1.2916	0.9725	1.1691	1.0297	+0.1966	+0.0572	0.17462	0.00978	0.00028	0.05517	0.02533	0.0000000	0.01332
case_2023090221	train	210.9	1089	1.2977	0.9725	1.0744	0.9680	+0.1020	-0.0045	0.12921	0.02653	0.00000	0.05516	0.03976	0.0000000	0.01487
case_2023090319	train	218.1	868	1.2399	0.9654	1.4102	1.3663	+0.4448	+0.4009	0.06757	0.01698	0.00000	0.03809	0.02006	0.0000000	0.02632
case_2023090515	train	162.4	681	0.9658	0.9559	0.9328	0.8978	-0.0231	-0.0581	0.14300	0.00987	0.00000	0.09310	0.04300	0.0000000	0.02438
case_2023090621	train	276.1	700	1.0490	0.9571	0.9455	0.8976	-0.0116	-0.0596	0.12223	0.00055	0.00452	0.05039	0.01375	0.0000000	0.01275
case_2023090712	train	300.7	1928	0.5852	0.9844	1.3755	1.3228	+0.3911	+0.3384	0.09293	0.01575	0.00000	0.03450	0.00647	0.0000000	0.00330
case_2023090812	train	25.0	891	0.4822	0.9663	1.0755	1.0263	+0.1092	+0.0600	0.09546	0.00783	0.00000	0.05097	0.02629	0.0000000	0.06905
case_2023090921	train	314.0	1116	1.1629	0.9731	0.9479	0.8933	-0.0252	-0.0798	0.08867	0.02965	0.00000	0.03478	0.01892	0.0000000	0.02312
case_2023091115	train	346.2	1037	0.6860	0.9711	1.1767	1.1270	+0.2056	+0.1560	0.08173	0.00349	0.00002	0.02977	0.00951	0.0000000	0.41229
case_2023091212	train	314.6	760	0.5324	0.9605	1.0881	1.0748	+0.1276	+0.1143	0.08007	0.02289	0.00000	0.06339	0.03121	0.0000000	0.04891
case_2023091317	train	358.1	1320	1.4901	0.9773	1.2412	1.1816	+0.2640	+0.2043	0.13640	0.00004	0.00104	0.06000	0.01499	0.0000000	0.40211
case_2023091419	train	325.7	1116	1.4012	0.9731	0.8944	0.8739	-0.0787	-0.0993	0.09977	0.01822	0.00000	0.06364	0.02642	0.0000000	0.11330
case_2023091921	train	173.0	625	1.0545	0.9520	0.8825	0.7985	-0.0695	-0.1535	0.14509	0.00050	0.00000	0.03749	0.01052	0.0000000	0.01578
case_2023092015	train	171.1	1481	0.8773	0.9797	0.7870	0.7081	-0.1927	-0.2716	0.13933	0.00231	0.00161	0.03038	0.00904	0.0000000	0.01350
case_2023092119	train	116.9	1116	1.3065	0.9731	0.7853	0.7183	-0.1878	-0.2548	0.13423	0.01845	0.00000	0.03665	0.01048	0.0000000	0.00010
case_2023092219	train	143.0	1116	1.2840	0.9731	0.7653	0.7084	-0.2078	-0.2647	0.16979	0.04541	0.00000	0.09384	0.04715	0.0000000	0.00179
case_2023092416	train	142.7	662	0.9462	0.9547	1.1279	1.1201	+0.1733	+0.1654	0.09081	0.02471	0.00000	0.04792	0.00620	0.0000000	0.03901
case_2023092516	train	122.7	1144	0.9131	0.9738	1.0242	1.0339	+0.0504	+0.0601	0.05688	0.00896	0.00000	0.05722	0.02609	0.0000000	0.00747
case_2023092607	train	122.9	891	0.6111	0.9663	0.7541	0.7085	-0.2123	-0.2578	0.13219	0.01826	0.00000	0.05173	0.01467	0.0000000	0.00000
case_2023092707	train	96.8	802	0.4523	0.9626	1.0657	1.0455	+0.1032	+0.0829	0.08208	0.00032	0.00001	0.04697	0.01583	0.0000000	0.00000
case_2023092817	train	56.6	962	0.6293	0.9688	1.1397	1.0806	+0.1709	+0.1118	0.09157	0.01842	0.00000	0.08859	0.07058	0.0000000	0.00004
case_2023092920	train	206.2	1063	1.0353	0.9718	0.9263	0.8748	-0.0455	-0.0970	0.12214	0.01551	0.00000	0.05547	0.02180	0.0000000	0.00467
case_2023093017	train	225.2	643	0.9002	0.9534	1.1865	1.1017	+0.2331	+0.1484	0.08808	0.03020	0.00000	0.03189	0.02333	0.0000000	0.02426
case_2023110121	train	223.1	914	0.8559	0.9672	1.2804	1.2178	+0.3132	+0.2506	0.06757	0.01671	0.00000	0.01599	0.00629	0.0000000	0.00058
case_2023110216	train	222.4	739	0.8599	0.9594	1.0926	1.0219	+0.1332	+0.0624	0.12394	0.03571	0.00000	0.06050	0.03081	0.0000000	0.01129
case_2023110317	train	205.8	739	0.7107	0.9594	1.0745	1.0216	+0.1151	+0.0622	0.13476	0.01726	0.00000	0.06793	0.02521	0.0000000	0.01197
case_2023110421	train	290.1	1037	0.7410	0.9711	0.9382	0.8804	-0.0329	-0.0907	0.12907	0.01573	0.00000	0.05372	0.01913	0.0000000	0.00059
case_2023110518	train	197.3	719	0.7812	0.9583	0.9434	0.8887	-0.0149	-0.0696	0.12633	0.00895	0.00000	0.04685	0.01144	0.0000000	0.01807
case_2023110619	train	235.5	1089	1.0841	0.9725	1.4916	1.4089	+0.5191	+0.4365	0.09969	0.01847	0.00000	0.03200	0.00897	0.0000000	0.00553
case_2023110717	train	325.6	1037	0.9665	0.9711	1.0308	0.9993	+0.0597	+0.0282	0.09484	0.01424	0.00000	0.04838	0.01632	0.0000000	0.12305
case_2023110821	train	323.6	802	0.4755	0.9626	0.9400	0.9465	-0.0225	-0.0161	0.06812	0.01181	0.00000	0.05233	0.01630	0.0000000	0.11894
case_2023110917	train	236.5	462	0.9659	0.9351	1.3272	1.2938	+0.3921	+0.3587	0.09454	0.01438	0.00000	0.05273	0.01845	0.0000000	0.00167
case_2023111018	train	276.0	1116	0.8893	0.9731	0.8406	0.7332	-0.1325	-0.2399	0.17965	0.00106	0.00224	0.03519	0.00578	0.0000000	-0.00023
case_2023111121	train	196.3	986	0.6178	0.9696	0.9066	0.8137	-0.0630	-0.1559	0.13546	0.00897	0.00000	0.02052	0.00224	0.0000000	0.00172
case_2023111220	train	175.9	845	1.1078	0.9645	0.6812	0.6093	-0.2833	-0.3552	0.22288	0.00048	0.00282	0.08838	0.02624	0.0000000	0.00318
case_2023111321	train	293.2	914	0.7822	0.9672	0.8721	0.8064	-0.0951	-0.1608	0.12012	0.01970	0.00000	0.02852	0.00454	0.0000000	0.00036
case_2023111420	train	182.5	1011	0.9313	0.9703	0.8144	0.7172	-0.1560	-0.2532	0.18223	0.00015	0.00313	0.04626	0.01137	0.0000000	0.00138
case_2023111520	train	23.8	802	0.6855	0.9626	1.1853	1.0811	+0.2228	+0.1186	0.10492	0.00845	0.00000	0.01962	0.01049	0.0000000	0.16322
case_2023111715	train	325.8	845	0.8222	0.9645	1.1258	1.0712	+0.1613	+0.1067	0.09398	0.01905	0.00000	0.05319	0.03078	0.0000000	0.14275
case_2023111821	train	266.8	891	0.7397	0.9663	0.8615	0.7639	-0.1048	-0.2024	0.16291	0.00038	0.00781	0.03360	0.00596	0.0000000	0.00106
case_2023111918	train	31.3	802	0.7944	0.9626	1.1113	1.1043	+0.1487	+0.1417	0.06985	0.00774	0.00000	0.10401	0.07696	0.0000000	0.10082
case_2023112019	train	75.4	986	0.8771	0.9696	1.1705	1.0811	+0.2009	+0.1115	0.12424	0.00596	0.00005	0.04643	0.02167	0.0000000	-0.00004
case_2023112118	train	313.5	802	0.6219	0.9626	1.0228	0.9823	+0.0602	+0.0198	0.09966	0.03500	0.00000	0.04917	0.01906	0.0000000	0.00593
case_2023112212	train	268.1	739	0.5372	0.9594	0.7073	0.6922	-0.2521	-0.2672	0.12166	0.00016	0.00509	0.05581	0.00505	0.0000000	0.00022
case_2023112318	train	311.5	845	0.9636	0.9645	0.9204	0.8847	-0.0441	-0.0798	0.10581	0.02986	0.00000	0.04994	0.01620	0.0000000	0.01806
case_2023112419	train	343.3	1063	1.0475	0.9718	0.9970	0.9176	+0.0252	-0.0542	0.13728	0.01097	0.00000	0.03823	0.00738	0.0000000	0.26837
case_2023112520	train	198.8	845	0.8949	0.9645	0.8995	0.8474	-0.0651	-0.1171	0.12798	0.00810	0.00000	0.05218	0.01618	0.0000000	0.00977
case_2023112611	train	226.4	625	0.5256	0.9520	1.6098	1.6193	+0.6578	+0.6673	0.05700	0.01703	0.00000	0.05365	0.02388	0.0000000	0.00213
case_2023112721	train	265.8	448	0.6861	0.9330	1.0078	0.8734	+0.0748	-0.0596	0.15544	0.00081	0.00685	0.01423	0.00153	0.0000000	0.00061
case_2023112819	train	244.4	760	0.8784	0.9605	1.1407	1.1007	+0.1802	+0.1401	0.08551	0.01432	0.00000	0.03522	0.00962	0.0000000	0.01923
case_2023112919	train	249.5	739	0.8978	0.9594	1.0542	0.9644	+0.0947	+0.0050	0.13455	0.01477	0.00000	0.05535	0.02996	0.0000000	0.00423
case_2023113019	train	241.2	760	0.8195	0.9605	1.5852	1.5209	+0.6246	+0.5603	0.11719	0.01400	0.00000	0.06551	0.02779	0.0000000	0.00721
case_2023120116	train	13.8	739	0.5563	0.9594	1.2603	1.1269	+0.3008	+0.1674	0.15820	0.00540	0.00001	0.03257	0.00350	0.0000000	0.19197
case_2023120216	train	80.7	781	0.5416	0.9616	0.8814	0.8823	-0.0802	-0.0792	0.07261	0.00017	0.00032	0.11664	0.08616	0.0000000	-0.00019
case_2023120321	train	294.2	719	0.5168	0.9583	0.8471	0.7987	-0.1112	-0.1596	0.11685	0.02353	0.00000	0.04126	0.01026	0.0000000	0.00026
case_2023120418	train	276.0	781	0.7266	0.9616	0.8680	0.7642	-0.0935	-0.1974	0.16669	0.00162	0.00210	0.03593	0.00974	0.0000000	0.00211
case_2023120520	train	315.5	662	0.7873	0.9547	1.2299	1.1746	+0.2752	+0.2199	0.09108	0.02198	0.00000	0.04083	0.01754	0.0000000	0.03390
case_2023120614	train	297.9	462	0.6947	0.9351	1.0295	0.9423	+0.0944	+0.0072	0.12041	0.03443	0.00000	0.02398	0.00464	0.0000000	0.00063
case_2023120718	train	206.5	868	0.7617	0.9654	1.6341	1.4754	+0.6687	+0.5099	0.11983	0.00987	0.00000	0.01899	0.00660	0.0000000	0.02692
case_2023120818	train	192.5	802	0.8113	0.9626	0.8188	0.7674	-0.1438	-0.1952	0.14483	0.00431	0.00005	0.05491	0.01217	0.0000000	0.00583
case_2023120919	train	213.7	914	0.9609	0.9672	1.0379	0.9518	+0.0707	-0.0154	0.11265	0.02423	0.00000	0.02094	0.00491	0.0000000	0.00056
case_2023121005	train	261.9	462	0.7438	0.9351	0.8991	0.8125	-0.0360	-0.1226	0.15115	0.00308	0.00108	0.03331	0.00317	0.0000000	0.00009
case_2023121101	train	276.2	719	0.7450	0.9583	1.2585	1.1681	+0.3002	+0.2098	0.13729	0.00061	0.00426	0.03979	0.00489	0.0000000	0.01086
case_2023121221	train	268.4	823	0.7569	0.9636	1.1083	0.9844	+0.1447	+0.0209	0.14122	0.00030	0.00720	0.01940	0.00291	0.0000000	0.00106
case_2023121320	train	242.1	868	0.8940	0.9654	1.1479	1.0689	+0.1825	+0.1035	0.13959	0.02581	0.00000	0.05194	0.01508	0.0000000	0.00196
case_2023121418	train	213.5	781	0.8001	0.9616	1.2600	1.2217	+0.2984	+0.2601	0.08439	0.01366	0.00000	0.04894	0.02234	0.0000000	0.01459
case_2023121519	train	221.5	700	0.8642	0.9571	1.3217	1.2714	+0.3646	+0.3142	0.06195	0.01407	0.00000	0.02460	0.01253	0.0000000	0.02527
case_2023121620	train	130.8	662	0.4896	0.9547	0.6848	0.7238	-0.2699	-0.2309	0.08818	0.01206	0.00000	0.11319	0.05163	0.0000000	0.00228
case_2023121717	train	242.5	760	0.6455	0.9605	1.0976	1.0591	+0.1371	+0.0986	0.11946	0.02210	0.00000	0.05483	0.01214	0.0000000	0.00168
case_2023121822	train	292.1	540	0.7010	0.9444	1.0684	0.9655	+0.1240	+0.0211	0.13558	0.02100	0.00000	0.02588	0.00435	0.0000000	0.00033
case_2023121916	train	197.8	760	0.7829	0.9605	0.8927	0.8384	-0.0679	-0.1222	0.11732	0.00824	0.00000	0.04559	0.01650	0.0000000	0.01432
case_2023122019	train	166.8	760	0.7314	0.9605	0.9548	0.8945	-0.0057	-0.0660	0.13274	0.00431	0.00038	0.04863	0.01241	0.0000000	0.02787
case_2023122120	train	158.5	760	0.4731	0.9605	0.7749	0.7540	-0.1856	-0.2066	0.10948	0.00633	0.00000	0.06145	0.02085	0.0000000	0.00239
case_2023122219	train	190.1	625	0.5134	0.9520	0.5561	0.4877	-0.3959	-0.4643	0.17758	0.00250	0.00026	0.05472	0.02515	0.0000000	0.00011
case_2023122320	train	205.7	643	0.4953	0.9534	1.2484	1.2506	+0.2951	+0.2973	0.10287	0.01076	0.00000	0.06312	0.01217	0.0000000	0.00906
case_2023122415	train	140.5	781	0.4883	0.9616	0.7451	0.7285	-0.2165	-0.2330	0.13477	0.04942	0.00000	0.07159	0.01587	0.0000000	0.00137
case_2023122617	train	172.8	1144	0.9296	0.9738	0.7868	0.7037	-0.1870	-0.2701	0.18400	0.00291	0.00293	0.05863	0.01622	0.0000000	0.00107
case_2023122720	train	47.4	739	0.6537	0.9594	1.0668	1.0508	+0.1074	+0.0914	0.03849	0.00699	0.00000	0.06570	0.05509	0.0000000	0.00531
case_2023122816	train	324.2	662	0.5906	0.9547	1.0736	1.0309	+0.1190	+0.0762	0.12075	0.01677	0.00000	0.07408	0.03488	0.0000000	0.03189
case_2023122920	train	331.5	781	0.6076	0.9616	1.1166	1.0892	+0.1550	+0.1276	0.11025	0.01808	0.00000	0.06769	0.02606	0.0000000	0.15399
case_2023123021	train	246.6	802	0.5849	0.9626	0.9259	0.8549	-0.0367	-0.1076	0.13731	0.02410	0.00000	0.04020	0.00788	0.0000000	0.00077
case_2023123106	train	265.2	868	0.6670	0.9654	1.1160	0.9832	+0.1506	+0.0178	0.15390	0.00055	0.00510	0.02145	0.00167	0.0000000	-0.00004
case_2024020122	val	355.7	719	0.4305	0.9583	0.9876	0.9292	+0.0293	-0.0291	0.15018	0.00010	0.00264	0.06268	0.01581	0.0000000	0.28598
case_2024020212	val	63.4	868	0.6487	0.9654	1.1558	1.1089	+0.1903	+0.1434	0.10206	0.02065	0.00000	0.05806	0.02780	0.0000000	0.00006
case_2024020311	val	132.8	739	0.4583	0.9594	0.5955	0.5930	-0.3639	-0.3665	0.07134	0.00716	0.00000	0.04579	0.01299	0.0000000	0.00000
case_2024020420	val	356.4	739	0.8485	0.9594	0.9874	0.9064	+0.0280	-0.0530	0.14596	0.00012	0.00172	0.05137	0.01779	0.0000000	0.36289
case_2024020521	val	9.8	845	0.7061	0.9645	1.1443	1.0622	+0.1798	+0.0976	0.11133	0.00089	0.00046	0.04796	0.02787	0.0000000	0.37042
case_2024020621	val	208.6	802	0.6282	0.9626	1.2601	1.1996	+0.2975	+0.2370	0.11927	0.02165	0.00000	0.05115	0.01482	0.0000000	0.01158
case_2024020719	val	168.9	1063	0.6859	0.9718	0.7543	0.6781	-0.2174	-0.2936	0.18191	0.00430	0.00033	0.07151	0.02914	0.0000000	0.00664
case_2024020918	val	224.0	914	0.9319	0.9672	1.3644	1.2985	+0.3972	+0.3313	0.07407	0.02301	0.00000	0.02027	0.00694	0.0000000	0.00159
case_2024021021	val	294.4	845	0.8473	0.9645	1.1330	1.0481	+0.1685	+0.0835	0.16896	0.02679	0.00000	0.07804	0.03033	0.0000000	0.00274
case_2024021113	val	291.3	462	0.6867	0.9351	0.8666	0.8014	-0.0685	-0.1337	0.14137	0.02186	0.00000	0.04236	0.00711	0.0000000	0.00010
case_2024021311	val	312.3	700	0.5532	0.9571	1.2808	1.1930	+0.3236	+0.2359	0.11514	0.04265	0.00000	0.06778	0.04501	0.0000000	0.00562
case_2024021422	val	214.7	700	0.7464	0.9571	1.0715	0.9910	+0.1143	+0.0338	0.11436	0.02138	0.00000	0.02717	0.00622	0.0000000	0.00090
case_2024021514	val	296.5	405	0.7735	0.9260	0.9286	0.8565	+0.0026	-0.0695	0.15600	0.05019	0.00000	0.05416	0.01279	0.0000000	0.00019
case_2024021606	val	291.4	739	0.7675	0.9594	0.8100	0.7428	-0.1494	-0.2167	0.15641	0.01806	0.00000	0.05359	0.01477	0.0000000	0.00079
case_2024021717	val	254.4	962	1.1574	0.9688	1.1975	1.1251	+0.2287	+0.1563	0.12947	0.00966	0.00007	0.05498	0.01970	0.0000000	0.00543
case_2024021820	val	285.8	1116	1.0839	0.9731	1.0042	0.9298	+0.0311	-0.0433	0.14234	0.00763	0.00001	0.06754	0.03313	0.0000000	0.00139
case_2024021922	val	207.6	868	0.6451	0.9654	0.7786	0.7105	-0.1868	-0.2549	0.17079	0.03314	0.00000	0.05885	0.01452	0.0000000	0.00042
case_2024022121	val	266.5	1063	0.8150	0.9718	0.8753	0.7964	-0.0965	-0.1754	0.13902	0.00034	0.00319	0.03386	0.00739	0.0000000	0.00070
case_2024022323	val	16.1	781	0.5474	0.9616	1.1838	1.1162	+0.2222	+0.1546	0.10169	0.00266	0.00000	0.03015	0.00681	0.0000000	0.19465
case_2024022418	val	221.7	802	0.9045	0.9626	0.6689	0.6258	-0.2937	-0.3368	0.09701	0.01461	0.00000	0.04627	0.02990	0.0000000	0.00966
case_2024022516	val	237.1	760	0.8050	0.9605	1.2556	1.2000	+0.2951	+0.2395	0.08075	0.01192	0.00000	0.02951	0.01084	0.0000000	0.00470
case_2024022616	val	136.4	802	0.8207	0.9626	0.9044	0.8417	-0.0582	-0.1209	0.15260	0.07588	0.00000	0.06424	0.02140	0.0000000	0.00457
case_2024022719	val	228.7	986	1.1060	0.9696	1.8739	1.7906	+0.9043	+0.8210	0.06748	0.02009	0.00000	0.01779	0.00590	0.0000000	0.01640
case_2024022818	val	277.9	1063	1.3931	0.9718	0.8876	0.8358	-0.0842	-0.1360	0.10600	0.00090	0.00159	0.02909	0.00398	0.0000000	0.00473
case_2024022903	val	266.6	781	0.7888	0.9616	0.8625	0.7640	-0.0991	-0.1976	0.15937	0.00033	0.00852	0.02855	0.00319	0.0000000	0.00037
case_2024030121	val	172.2	1089	1.2044	0.9725	0.7976	0.7406	-0.1749	-0.2319	0.12461	0.00145	0.00180	0.04533	0.01772	0.0000000	0.00997
case_2024030219	val	198.5	823	0.8826	0.9636	1.1521	1.1224	+0.1885	+0.1588	0.08250	0.00610	0.00000	0.03769	0.00913	0.0000000	0.02999
case_2024030314	val	153.5	845	0.6664	0.9645	0.8572	0.7765	-0.1074	-0.1880	0.24077	0.06086	0.00000	0.09499	0.01677	0.0000000	0.00059
case_2024030419	val	137.0	845	0.5196	0.9645	0.9996	1.0294	+0.0351	+0.0649	0.10838	0.05390	0.00000	0.09084	0.02746	0.0000000	0.00236
case_2024030521	val	20.2	986	0.7743	0.9696	1.3801	1.2389	+0.4105	+0.2693	0.12707	0.01454	0.00000	0.02082	0.00723	0.0000000	0.10461
case_2024030621	val	46.6	868	0.6425	0.9654	1.1295	1.0698	+0.1641	+0.1043	0.08808	0.01205	0.00000	0.03983	0.02209	0.0000000	0.00015
case_2024030720	val	140.6	1144	1.0451	0.9738	1.1148	1.0110	+0.1411	+0.0372	0.16646	0.05669	0.00000	0.07537	0.03803	0.0000000	0.00650
case_2024030816	val	20.6	760	0.5550	0.9605	1.2037	1.1295	+0.2432	+0.1690	0.12470	0.01432	0.00000	0.04339	0.01054	0.0000000	0.07252
case_2024030904	val	319.9	492	0.7407	0.9391	1.1113	1.0646	+0.1722	+0.1255	0.09710	0.01027	0.00000	0.04443	0.01665	0.0000000	0.02752
case_2024031020	val	304.3	1144	1.1935	0.9738	1.1493	1.0706	+0.1756	+0.0968	0.12240	0.02274	0.00000	0.04658	0.01875	0.0000000	0.01306
case_2024031121	val	224.6	1011	0.9575	0.9703	1.3531	1.3234	+0.3828	+0.3531	0.05963	0.01537	0.00000	0.02887	0.00998	0.0000000	0.00329
case_2024031222	val	233.3	1116	0.8469	0.9731	1.5753	1.5226	+0.6022	+0.5495	0.07405	0.01043	0.00000	0.03092	0.01033	0.0000000	0.00277
case_2024031320	val	106.3	1289	1.2424	0.9767	0.8249	0.7698	-0.1518	-0.2070	0.14063	0.00792	0.00005	0.07606	0.03965	0.0000000	0.00028
case_2024031414	val	37.8	392	0.6307	0.9234	0.9960	0.9374	+0.0725	+0.0140	0.11621	0.02726	0.00000	0.06925	0.04126	0.0000000	0.00582
case_2024031515	val	322.6	781	0.7480	0.9616	1.7091	1.5984	+0.7476	+0.6368	0.08173	0.01664	0.00000	0.01497	0.00603	0.0000000	0.14993
case_2024031714	val	286.1	1320	1.1678	0.9773	0.8865	0.7911	-0.0907	-0.1862	0.16531	0.01258	0.00000	0.04877	0.01760	0.0000000	0.00076
case_2024031816	val	321.1	1289	1.3403	0.9767	0.9791	0.9123	+0.0024	-0.0644	0.09667	0.01581	0.00000	0.02624	0.01130	0.0000000	0.05511
case_2024031914	val	237.2	304	0.6925	0.9012	1.2608	1.1651	+0.3595	+0.2639	0.11382	0.01931	0.00000	0.02443	0.00408	0.0000000	0.00034
case_2024032015	val	297.6	1200	1.2246	0.9750	0.9494	0.8752	-0.0256	-0.0998	0.13236	0.02525	0.00000	0.07592	0.04944	0.0000000	0.00240
case_2024032120	val	272.1	1116	1.1652	0.9731	0.8000	0.7208	-0.1731	-0.2523	0.14745	0.00067	0.00680	0.03691	0.01062	0.0000000	0.00447
case_2024032212	val	153.0	662	0.4324	0.9547	0.6694	0.7455	-0.2852	-0.2091	0.12122	0.01018	0.00000	0.11762	0.01541	0.0000000	0.00167
case_2024032319	val	326.6	719	0.7819	0.9583	1.1242	1.0404	+0.1659	+0.0821	0.13746	0.03261	0.00000	0.05429	0.02180	0.0000000	0.10456
case_2024032418	val	126.3	781	0.8461	0.9616	0.9921	0.9222	+0.0305	-0.0394	0.10186	0.02064	0.00000	0.02682	0.01027	0.0000000	0.00433
case_2024032516	val	130.3	662	0.9487	0.9547	0.7952	0.7500	-0.1594	-0.2047	0.13501	0.02621	0.00000	0.06984	0.03100	0.0000000	0.00015
case_2024032623	val	224.4	845	0.8309	0.9645	1.6412	1.5746	+0.6767	+0.6101	0.06359	0.01495	0.00000	0.01658	0.00470	0.0000000	0.00222
case_2024032715	val	258.4	1172	1.2505	0.9744	1.1001	0.9828	+0.1257	+0.0083	0.15716	0.00530	0.00169	0.03929	0.01172	0.0000000	0.00273
case_2024032819	val	257.9	1172	1.3487	0.9744	1.0752	0.9904	+0.1008	+0.0160	0.15611	0.00496	0.00169	0.06830	0.02877	0.0000000	0.00395
case_2024032917	val	166.9	760	0.9198	0.9605	0.9419	0.9199	-0.0187	-0.0406	0.08759	0.00274	0.00046	0.04666	0.01471	0.0000000	0.08306
case_2024033020	val	284.2	1011	0.8361	0.9703	0.8085	0.7412	-0.1619	-0.2291	0.15275	0.00583	0.00049	0.05683	0.02043	0.0000000	0.00072
case_2024033116	val	243.7	781	0.8738	0.9616	0.9250	0.9083	-0.0365	-0.0533	0.09367	0.01634	0.00000	0.07558	0.04018	0.0000000	0.02176
case_2024050122	val	292.5	1037	1.1230	0.9711	0.8708	0.8376	-0.1003	-0.1335	0.14305	0.01994	0.00000	0.07386	0.02170	0.0000000	0.00196
case_2024050213	val	74.7	802	0.5867	0.9626	1.6414	1.5452	+0.6788	+0.5826	0.11689	0.00385	0.00069	0.04433	0.01426	0.0000000	0.00063
case_2024050319	val	358.2	1259	1.6726	0.9762	1.5074	1.4309	+0.5312	+0.4547	0.13361	0.00004	0.00041	0.06428	0.02262	0.0000000	0.43643
case_2024050421	val	208.7	937	0.9324	0.9680	1.0078	0.8964	+0.0398	-0.0716	0.12894	0.01878	0.00000	0.01802	0.00780	0.0000000	0.00509
case_2024050517	val	0.3	1144	1.6853	0.9738	1.0955	1.0402	+0.1217	+0.0664	0.09418	0.00000	0.00006	0.03561	0.01322	0.0000000	0.21668
case_2024050619	val	123.9	1144	1.4718	0.9738	0.7450	0.7057	-0.2288	-0.2681	0.10323	0.01740	0.00000	0.04322	0.01751	0.0000000	0.00091
case_2024050722	val	227.6	823	0.8097	0.9636	1.5837	1.4866	+0.6202	+0.5230	0.08446	0.02500	0.00000	0.05305	0.04177	0.0000000	0.02181
case_2024051000	val	29.2	719	0.6246	0.9583	0.8083	0.7609	-0.1500	-0.1974	0.15808	0.05427	0.00000	0.08321	0.03399	0.0000000	0.01218
case_2024051319	val	223.0	1011	0.9523	0.9703	1.1169	1.0718	+0.1465	+0.1014	0.09622	0.03038	0.00000	0.06583	0.03902	0.0000000	0.01140
case_2024051412	val	27.2	681	0.5089	0.9559	0.9194	0.9401	-0.0365	-0.0158	0.12171	0.03397	0.00000	0.08368	0.01531	0.0000000	0.04340
case_2024051922	val	259.8	1037	0.9257	0.9711	0.9693	0.9044	-0.0017	-0.0667	0.12766	0.00281	0.00026	0.03911	0.00708	0.0000000	0.00108
case_2024052016	val	175.8	719	1.1692	0.9583	0.7575	0.7485	-0.2008	-0.2098	0.09791	0.00036	0.00119	0.06160	0.01979	0.0000000	0.03837
case_2024052114	val	156.2	643	0.6848	0.9534	0.8211	0.7258	-0.1323	-0.2276	0.20392	0.03134	0.00000	0.06062	0.01213	0.0000000	0.00900
case_2024052213	val	220.3	643	0.6326	0.9534	1.4567	1.3711	+0.5034	+0.4177	0.06792	0.00845	0.00000	0.00674	0.00190	0.0000000	0.00071
case_2024052416	val	125.7	1515	0.9368	0.9802	0.8570	0.8701	-0.1232	-0.1101	0.06002	0.01059	0.00002	0.04729	0.01107	0.0000000	0.00998
case_2024052516	val	298.9	1089	0.8427	0.9725	1.0055	0.9577	+0.0330	-0.0148	0.11394	0.01843	0.00000	0.05303	0.01955	0.0000000	0.03941
case_2024052712	val	284.6	891	0.6252	0.9663	0.8899	0.7760	-0.0765	-0.1903	0.17629	0.00915	0.00000	0.02970	0.00211	0.0000000	0.00000
case_2024052822	val	304.0	760	0.7132	0.9605	0.9784	0.8966	+0.0179	-0.0639	0.11880	0.01488	0.00000	0.03059	0.01184	0.0000000	0.00606
case_2024060117	val	109.0	700	0.8596	0.9571	0.6372	0.6412	-0.3199	-0.3160	0.09479	0.00522	0.00000	0.13715	0.09668	0.0000000	0.00290
case_2024060213	val	353.3	760	0.5456	0.9605	1.1043	1.0266	+0.1438	+0.0661	0.12887	0.00088	0.00191	0.03661	0.00547	0.0000000	0.33401
case_2024060319	val	163.1	700	0.9007	0.9571	1.2429	1.1510	+0.2858	+0.1938	0.13393	0.01095	0.00000	0.04934	0.01815	0.0000000	0.03026
case_2024060417	val	172.5	1320	0.9642	0.9773	1.2928	1.2839	+0.3155	+0.3066	0.08757	0.00070	0.00060	0.05118	0.01151	0.0000000	0.08211
case_2024060513	val	231.9	643	0.6127	0.9534	1.7621	1.6983	+0.8087	+0.7449	0.06441	0.00853	0.00000	0.01830	0.00378	0.0000000	0.00264
case_2024060819	val	359.7	681	0.5952	0.9559	1.1185	1.0322	+0.1626	+0.0763	0.13465	0.00010	0.00230	0.04249	0.01209	0.0000000	0.35830
case_2024061016	val	333.5	1116	1.3832	0.9731	1.3920	1.2921	+0.4189	+0.3190	0.12717	0.01507	0.00000	0.04929	0.02069	0.0000000	0.23052
case_2024061123	val	205.0	868	0.8133	0.9654	0.9934	0.9089	+0.0280	-0.0565	0.13652	0.02083	0.00000	0.03788	0.01034	0.0000000	0.00526
